codigo_ibge,municipio,uf,data,ano_evento,descricao_tipologia,grupo_de_desastre,status,dh_mortos,dh_feridos,dh_enfermos,dh_desabrigados,dh_desalojados,dh_total_danos_humanos,dh_outros_afetados,cobrade,populacao,dh_desaparecidos
5108105,Tesouro,MT,1997-02-24T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1200401,Rio Branco,AC,1997-02-27T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1200500,Sena Madureira,AC,1997-02-28T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1300706,Boca do Acre,AM,1997-02-28T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1100122,Ji-Paraná,RO,1997-03-03T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1100098,Espigão DOeste,RO,1997-03-04T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1100205,Porto Velho,RO,1997-03-10T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1708205,Formoso do Araguaia,TO,1997-03-17T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1702158,Araguanã,TO,1997-03-21T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2100055,Açailândia,MA,1997-03-24T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1702000,Araguaçu,TO,1997-03-24T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5105176,Juruena,MT,1997-03-25T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2112233,Trizidela do Vale,MA,1997-03-26T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1501253,Bannach,PA,1997-03-26T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1720309,São Sebastião do Tocantins,TO,1997-03-28T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2112001,Tasso Fragoso,MA,1997-03-31T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1501204,Baião,PA,1997-03-31T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1707306,Dueré,TO,1997-03-31T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1711902,Lagoa da Confusão,TO,1997-03-31T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1721109,Tocantínia,TO,1997-03-31T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1702208,Araguatins,TO,1997-04-01T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1716505,Pedro Afonso,TO,1997-04-02T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1718865,Santa Fé do Araguaia,TO,1997-04-02T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1721307,Tupiratins,TO,1997-04-03T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1503705,Itupiranga,PA,1997-04-04T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1707405,Esperantina,TO,1997-04-04T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1718840,Sandolândia,TO,1997-04-10T00:00:00Z,1997,Alagamentos,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1500404,Alenquer,PA,1997-04-23T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1500503,Almeirim,PA,1997-05-02T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1502855,Curuá,PA,1997-05-05T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1507458,São Geraldo do Araguaia,PA,1997-05-07T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,4500,4500,0,NA,NA,NA
5105176,Juruena,MT,1997-05-27T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1702109,Araguaína,TO,1997-06-06T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5105176,Juruena,MT,1997-06-18T00:00:00Z,1997,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5105176,Juruena,MT,1997-07-02T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1720200,São Miguel do Tocantins,TO,1997-07-31T00:00:00Z,1997,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1500800,Ananindeua,PA,1997-08-11T00:00:00Z,1997,Vendavais e Ciclones,Meteorológico,Registro,0,30,0,0,0,30,0,NA,NA,NA
5105101,Juara,MT,1998-02-20T00:00:00Z,1998,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1722107,Xambioá,TO,1998-03-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5108105,Tesouro,MT,1998-03-31T00:00:00Z,1998,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5108600,Vila Rica,MT,1998-03-31T00:00:00Z,1998,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1400050,Alto Alegre,RR,1998-07-02T00:00:00Z,1998,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1200138,Bujari,AC,1998-07-08T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1200500,Sena Madureira,AC,1998-07-08T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1200807,Porto Acre,AC,1998-07-08T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1100122,Ji-Paraná,RO,1998-07-08T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1100403,Alto Paraíso,RO,1998-07-08T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1101401,Monte Negro,RO,1998-07-08T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1703909,Caseara,TO,1998-07-08T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5104609,Itiquira,MT,1998-08-19T00:00:00Z,1998,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1600303,Macapá,AP,1998-09-21T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1713304,Miranorte,TO,1998-09-21T00:00:00Z,1998,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1300144,Apuí,AM,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1300706,Boca do Acre,AM,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1301704,Humaitá,AM,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2100055,Açailândia,MA,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2102903,Carutapera,MA,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2105302,Imperatriz,MA,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5100250,Alta Floresta,MT,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5101407,Aripuanã,MT,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5104104,Guarantã do Norte,MT,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5105101,Juara,MT,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5105150,Juína,MT,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5105606,Matupá,MT,1998-09-22T00:00:00Z,1998,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5107909,Sinop,MT,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5107925,Sorriso,MT,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1502764,Cumaru do Norte,PA,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1502939,Dom Eliseu,PA,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1503606,Itaituba,PA,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1503705,Itupiranga,PA,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1100023,Ariquemes,RO,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1100700,Campo Novo de Rondônia,RO,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1702208,Araguatins,TO,1998-09-22T00:00:00Z,1998,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5105002,Jauru,MT,1998-12-04T00:00:00Z,1998,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1200401,Rio Branco,AC,1999-01-17T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1200500,Sena Madureira,AC,1999-01-19T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1304062,Tabatinga,AM,1999-03-02T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2108207,Pedreiras,MA,1999-03-23T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2112233,Trizidela do Vale,MA,1999-03-23T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1500503,Almeirim,PA,1999-04-09T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1300607,Benjamin Constant,AM,1999-04-30T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1500859,Anapu,PA,1999-04-30T00:00:00Z,1999,Erosão,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
1503507,Irituia,PA,1999-04-30T00:00:00Z,1999,Erosão,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
1300086,Anamã,AM,1999-05-03T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1302504,Manacapuru,AM,1999-05-03T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1300201,Atalaia do Norte,AM,1999-05-06T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1300508,Barreirinha,AM,1999-05-14T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1300102,Anori,AM,1999-05-17T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1301100,Careiro,AM,1999-05-17T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1301605,Fonte Boa,AM,1999-05-17T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1302553,Manaquiri,AM,1999-05-17T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1302801,Maraã,AM,1999-05-17T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1301159,Careiro da Várzea,AM,1999-05-18T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1301902,Itacoatiara,AM,1999-05-19T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1304260,Uarini,AM,1999-05-19T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1303007,Nhamundá,AM,1999-05-20T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1502855,Curuá,PA,1999-05-21T00:00:00Z,1999,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1500602,Altamira,PA,1999-05-26T00:00:00Z,1999,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1301308,Codajás,AM,1999-05-27T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1302108,Japurá,AM,1999-06-04T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1304401,Urucurituba,AM,1999-06-04T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1501402,Belém,PA,1999-06-08T00:00:00Z,1999,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1400050,Alto Alegre,RR,1999-06-10T00:00:00Z,1999,Enxurradas,Hidrológico,Registro,0,0,0,0,0,422,422,NA,NA,NA
1500404,Alenquer,PA,1999-07-05T00:00:00Z,1999,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1500701,Anajás,PA,1999-09-14T00:00:00Z,1999,Doenças infecciosas,Outros,Registro,100,0,8000,0,0,8100,0,NA,NA,NA
1702406,Arraias,TO,1999-10-11T00:00:00Z,1999,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,1823,1823,NA,NA,NA
1504802,Monte Alegre,PA,2000-01-01T00:00:00Z,2000,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5103205,Colíder,MT,2000-01-24T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5104104,Guarantã do Norte,MT,2000-01-24T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106158,Nova Bandeirantes,MT,2000-01-24T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106216,Nova Canaã do Norte,MT,2000-01-24T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106265,Novo Mundo,MT,2000-01-24T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5108055,Terra Nova do Norte,MT,2000-01-24T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5108808,Nova Guarita,MT,2000-01-24T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5108956,Nova Monte Verde,MT,2000-01-24T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5100805,Apiacás,MT,2000-01-27T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106422,Peixoto de Azevedo,MT,2000-02-03T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5105176,Juruena,MT,2000-02-21T00:00:00Z,2000,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1505536,Parauapebas,PA,2000-02-25T00:00:00Z,2000,Enxurradas,Hidrológico,Registro,0,0,0,800,0,800,0,NA,NA,NA
1506807,Santarém,PA,2000-02-26T00:00:00Z,2000,Vendavais e Ciclones,Meteorológico,Registro,0,2,0,0,30,192,160,NA,NA,NA
1711902,Lagoa da Confusão,TO,2000-03-09T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,2,0,0,145,143,NA,NA,NA
1718907,Santa Rosa do Tocantins,TO,2000-03-16T00:00:00Z,2000,Enxurradas,Hidrológico,Registro,0,0,0,78,16,94,0,NA,NA,NA
1500602,Altamira,PA,2000-03-16T00:00:00Z,2000,Alagamentos,Hidrológico,Registro,0,0,0,76,49,132,7,NA,NA,NA
1501204,Baião,PA,2000-03-20T00:00:00Z,2000,Inundações,Hidrológico,Registro,1,0,0,0,1500,1501,0,NA,NA,NA
1504208,Marabá,PA,2000-03-22T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1707405,Esperantina,TO,2000-03-22T00:00:00Z,2000,Alagamentos,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1508100,Tucuruí,PA,2000-03-29T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,1010,1040,2050,0,NA,NA,NA
5107859,São Félix do Araguaia,MT,2000-03-31T00:00:00Z,2000,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1501253,Bannach,PA,2000-04-04T00:00:00Z,2000,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1600279,Laranjal do Jari,AP,2000-04-14T00:00:00Z,2000,Inundações,Hidrológico,Registro,1,4089,2407,6384,12983,25864,0,NA,NA,NA
1500503,Almeirim,PA,2000-04-16T00:00:00Z,2000,Enxurradas,Hidrológico,Registro,0,0,0,2637,600,3347,110,NA,NA,NA
1500404,Alenquer,PA,2000-05-08T00:00:00Z,2000,Enxurradas,Hidrológico,Registro,0,0,0,375,525,900,0,NA,NA,NA
1500404,Alenquer,PA,2000-05-29T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,0,765,1030,265,NA,NA,NA
1505304,Oriximiná,PA,2000-05-31T00:00:00Z,2000,Inundações,Hidrológico,Registro,0,0,0,450,4000,4450,0,NA,NA,NA
5100250,Alta Floresta,MT,2001-02-07T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106828,Porto Esperidião,MT,2001-02-07T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5100805,Apiacás,MT,2001-02-09T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5102793,Carlinda,MT,2001-02-12T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1506187,Rondon do Pará,PA,2001-02-15T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5105606,Matupá,MT,2001-02-15T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106265,Novo Mundo,MT,2001-02-19T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5108857,Nova Marilândia,MT,2001-02-20T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5100300,Alto Araguaia,MT,2001-03-02T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5101407,Aripuanã,MT,2001-03-05T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5101902,Brasnorte,MT,2001-03-05T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106307,Paranatinga,MT,2001-03-08T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5107305,São José do Rio Claro,MT,2001-03-15T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1400308,Mucajaí,RR,2001-03-16T00:00:00Z,2001,Incêndio Florestal,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5107305,São José do Rio Claro,MT,2001-03-23T00:00:00Z,2001,Erosão,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106752,Pontes e Lacerda,MT,2001-04-03T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1504802,Monte Alegre,PA,2001-04-06T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,21,0,309,288,NA,NA,NA
5106422,Peixoto de Azevedo,MT,2001-04-07T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5102850,Castanheira,MT,2001-04-07T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106216,Nova Canaã do Norte,MT,2001-04-07T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5105101,Juara,MT,2001-04-07T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5103254,Colniza,MT,2001-04-07T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5103379,Cotriguaçu,MT,2001-04-07T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106273,Novo Horizonte do Norte,MT,2001-04-07T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5107941,Tabaporã,MT,2001-04-07T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2110039,Santa Luzia do Paruá,MA,2001-04-10T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,15,15,0,NA,NA,NA
5106158,Nova Bandeirantes,MT,2001-04-11T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5108055,Terra Nova do Norte,MT,2001-04-11T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5103403,Cuiabá,MT,2001-04-25T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1505106,Óbidos,PA,2001-05-03T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5105580,Marcelândia,MT,2001-05-17T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5100201,Água Boa,MT,2001-06-05T00:00:00Z,2001,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5103007,Chapada dos Guimarães,MT,2001-08-03T00:00:00Z,2001,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5104906,Jangada,MT,2001-09-14T00:00:00Z,2001,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106802,Porto dos Gaúchos,MT,2001-10-04T00:00:00Z,2001,Estiagem e Seca,Climatológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5108857,Nova Marilândia,MT,2001-10-24T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5108857,Nova Marilândia,MT,2001-12-06T00:00:00Z,2001,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1702406,Arraias,TO,2002-01-03T00:00:00Z,2002,Inundações,Hidrológico,Registro,0,0,0,34,117,181,30,NA,NA,NA
1718758,Rio Sono,TO,2002-01-09T00:00:00Z,2002,Inundações,Hidrológico,Registro,0,0,0,0,24,24,0,NA,NA,NA
1720150,São Félix do Tocantins,TO,2002-01-09T00:00:00Z,2002,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
2105302,Imperatriz,MA,2002-01-11T00:00:00Z,2002,Inundações,Hidrológico,Registro,2,0,585,2439,5983,9009,0,NA,NA,NA
1720200,São Miguel do Tocantins,TO,2002-01-17T00:00:00Z,2002,Inundações,Hidrológico,Registro,0,0,0,442,698,1158,18,NA,NA,NA
1708205,Formoso do Araguaia,TO,2002-01-18T00:00:00Z,2002,Inundações,Hidrológico,Registro,0,0,0,0,3000,3000,0,NA,NA,NA
1711902,Lagoa da Confusão,TO,2002-01-18T00:00:00Z,2002,Inundações,Hidrológico,Registro,0,0,2,0,155,592,435,NA,NA,NA
1713304,Miranorte,TO,2002-01-18T00:00:00Z,2002,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1712702,Mateiros,TO,2002-01-21T00:00:00Z,2002,Inundações,Hidrológico,Registro,0,0,0,0,37,95,58,NA,NA,NA
1504208,Marabá,PA,2002-01-23T00:00:00Z,2002,Inundações,Hidrológico,Registro,0,0,0,3166,4000,7166,0,NA,NA,NA
5107156,Reserva do Cabaçal,MT,2002-01-25T00:00:00Z,2002,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
1703891,Carrasco Bonito,TO,2002-01-25T00:00:00Z,2002,Alagamentos,Hidrológico,Registro,0,0,0,0,0,375,375,NA,NA,NA
1501204,Baião,PA,2002-02-01T00:00:00Z,2002,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5108204,Torixoréu,MT,2002-02-25T00:00:00Z,2002,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5106216,Nova Canaã do Norte,MT,2002-03-17T00:00:00Z,2002,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5103304,Comodoro,MT,2002-03-18T00:00:00Z,2002,Erosão,Outros,Registro,0,0,0,0,0,0,0,NA,NA,NA
5102850,Castanheira,MT,2002-03-25T00:00:00Z,2002,Enxurradas,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
5103254,Colniza,MT,2002-03-25T00:00:00Z,2002,Inundações,Hidrológico,Registro,0,0,0,0,0,0,0,NA,NA,NA
